review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category,cluster,cluster_name,pc1,pc2
790,790,1255,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.83,4.9,4.66,4.3,4922.77,copywriting,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
791,791,1666,excelente trabajo buena comunicacion y entrega rapida el alcance incluia revision de entregables,4.77,4.78,4.58,4.94,421.17,data_analysis,0,Trabajo / Buena,0.40541608167654963,-0.19453164920154653
792,792,2257,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,3.72,4.31,3.68,4.3,3223.14,graphic_design,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
793,793,1060,la comunicacion fue lenta y algunos requerimientos no quedaron claros el proyecto fue realizado en modalidad remota,3.14,2.73,2.03,1.96,1714.14,mobile_development,2,Calidad / Proyecto,0.17177048287585453,-0.02410991694123958
794,794,1976,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.58,4.37,4.76,4.88,4824.1,customer_support,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
795,795,2452,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.53,4.56,4.54,4.69,1567.34,graphic_design,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
796,796,1368,muy buen servicio recomendado para proyectos futuros el alcance incluia revision de entregables,4.75,4.56,4.33,4.75,4745.42,web_development,1,Alcance / Revision,0.3044048235574527,-0.016883245622181985
797,797,2096,hubo problemas de seguimiento y varias tareas quedaron incompletas el alcance incluia revision de entregables,2.27,2.3,2.95,2.83,916.39,customer_support,1,Alcance / Revision,0.12208605757547568,-0.004646307948035525
798,798,2348,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.95,4.42,4.35,4.92,3868.49,graphic_design,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
799,799,1659,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.75,4.32,4.33,4.9,1352.39,customer_support,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
800,800,1199,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.56,4.86,4.92,4.98,4434.24,machine_learning,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
801,801,1968,el trabajo fue correcto aunque hubo algunos ajustes menores se evaluo tiempo calidad y comunicacion,4.08,3.63,3.86,3.27,3060.99,graphic_design,0,Trabajo / Buena,0.21926285998952502,-0.07674881322695577
802,802,1361,resultado funcional con algunos detalles pendientes al inicio se evaluo tiempo calidad y comunicacion,3.6,3.74,4.12,3.63,3790.92,digital_marketing,2,Calidad / Proyecto,0.21267730127759066,-0.053526171195825235
803,803,1558,el resultado no cumplio completamente con la calidad esperada el cliente solicito cambios adicionales,2.03,2.63,3.23,2.14,593.97,customer_support,2,Calidad / Proyecto,0.19758064563515387,0.024553345080708687
804,804,1683,trabajo limpio bien documentado y con buena atencion al cliente el cliente solicito cambios adicionales,4.72,4.28,4.68,4.8,2397.94,customer_support,0,Trabajo / Buena,0.4621317504271238,-0.21010091661881056
805,805,1381,hubo problemas de seguimiento y varias tareas quedaron incompletas el proyecto fue realizado en modalidad remota,2.43,3.02,3.06,1.69,2795.26,mobile_development,2,Calidad / Proyecto,0.1284135093044488,-0.009417251259690188
806,806,2015,hubo problemas de seguimiento y varias tareas quedaron incompletas el proyecto fue realizado en modalidad remota,2.86,2.5,3.17,2.59,4552.41,machine_learning,2,Calidad / Proyecto,0.1284135093044488,-0.009417251259690188
807,807,1977,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.76,4.95,4.72,4.56,93.29,web_development,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
808,808,2025,buena disposicion para corregir observaciones despues de la revision el cliente solicito cambios adicionales,4.16,3.67,3.74,4.22,3206.76,graphic_design,1,Alcance / Revision,0.24526778042320033,0.006485956622494004
809,809,1084,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.65,4.95,4.35,4.85,2240.12,copywriting,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
810,810,1383,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.63,4.66,4.6,4.74,403.89,mobile_development,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
811,811,2228,la entrega se atraso y fue necesario solicitar muchas correcciones el cliente solicito cambios adicionales,2.54,3.1,2.46,1.83,3977.97,graphic_design,0,Trabajo / Buena,0.1717211657101644,0.022332920435253385
812,812,2140,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.84,5.0,4.6,4.63,3086.83,web_development,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
813,813,2324,buena disposicion para corregir observaciones despues de la revision el cliente solicito cambios adicionales,3.76,4.31,4.31,4.08,799.13,digital_marketing,1,Alcance / Revision,0.24526778042320033,0.006485956622494004
814,814,1397,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.82,4.95,4.92,4.66,3891.72,digital_marketing,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
815,815,1511,resultado funcional con algunos detalles pendientes al inicio el cliente solicito cambios adicionales,3.44,3.83,4.33,3.47,3074.9,digital_marketing,2,Calidad / Proyecto,0.21193499056504594,0.03155468246696069
816,816,1783,muy profesional cumplio con todos los requerimientos del proyecto el cliente solicito cambios adicionales,4.91,4.8,4.47,4.35,266.46,web_development,2,Calidad / Proyecto,0.38392463116387504,0.04006173955950594
817,817,1786,trabajo limpio bien documentado y con buena atencion al cliente el cliente solicito cambios adicionales,4.47,4.92,4.43,4.25,3421.61,graphic_design,0,Trabajo / Buena,0.4621317504271238,-0.21010091661881056
818,818,2116,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.96,4.68,4.73,4.54,651.27,web_development,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
819,819,1394,el trabajo fue correcto aunque hubo algunos ajustes menores la experiencia general fue registrada por el cliente,4.23,3.36,3.37,3.3,4802.34,machine_learning,0,Trabajo / Buena,0.20753665936411658,-0.041455751786929014
820,820,2255,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.5,4.34,4.46,4.88,4864.29,data_analysis,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
821,821,1814,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,3.97,3.48,3.45,3.79,2532.23,customer_support,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
822,822,1547,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.74,4.91,4.71,4.27,4423.32,copywriting,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
823,823,1892,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.56,4.22,4.37,4.58,2750.64,machine_learning,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
824,824,2244,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.92,4.27,4.39,4.83,2881.67,graphic_design,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
825,825,1444,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.92,4.38,4.53,4.23,61.29,digital_marketing,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
826,826,1548,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,3.62,4.22,3.42,4.19,304.16,mobile_development,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
827,827,1617,cumplio con la mayor parte del alcance definido se evaluo tiempo calidad y comunicacion,3.66,4.19,3.46,4.37,2274.06,customer_support,1,Alcance / Revision,0.24889186851631964,-0.04872914749445477
828,828,2361,la entrega se atraso y fue necesario solicitar muchas correcciones el cliente solicito cambios adicionales,2.9,1.96,2.95,2.0,1826.59,digital_marketing,0,Trabajo / Buena,0.1717211657101644,0.022332920435253385
829,829,1306,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.62,4.42,4.69,4.47,263.01,graphic_design,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
830,830,1246,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,3.49,3.52,3.97,3.97,2107.7,digital_marketing,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
831,831,1544,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.94,4.68,4.34,4.89,1898.48,machine_learning,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
832,832,1147,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.84,4.89,4.74,4.61,4688.27,digital_marketing,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
833,833,2388,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.44,4.22,4.99,4.31,1214.78,graphic_design,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
834,834,1251,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.54,4.5,4.53,4.71,3926.04,copywriting,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
835,835,1646,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,3.66,3.32,4.15,3.8,2205.54,web_development,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
836,836,1680,la entrega fue aceptable pero la comunicacion pudo ser mejor la experiencia general fue registrada por el cliente,3.74,3.24,3.37,3.29,1580.53,data_analysis,0,Trabajo / Buena,0.24598429812093772,-0.04813011987452393
837,837,1620,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.5,4.88,4.78,4.9,636.17,digital_marketing,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
838,838,2196,cumplio con la mayor parte del alcance definido se evaluo tiempo calidad y comunicacion,3.53,3.2,3.95,3.25,2193.2,graphic_design,1,Alcance / Revision,0.24889186851631964,-0.04872914749445477
839,839,1867,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.84,4.36,4.49,4.58,4720.64,copywriting,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
840,840,1248,hubo problemas de seguimiento y varias tareas quedaron incompletas el alcance incluia revision de entregables,3.12,2.83,2.7,2.31,3151.6,graphic_design,1,Alcance / Revision,0.12208605757547568,-0.004646307948035525
841,841,1920,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.73,4.81,4.84,4.51,1589.71,copywriting,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
842,842,1825,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.78,4.67,4.8,4.99,1336.56,graphic_design,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
843,843,1605,buena disposicion para corregir observaciones despues de la revision la experiencia general fue registrada por el cliente,3.92,4.0,3.82,3.39,3723.79,graphic_design,1,Alcance / Revision,0.23076046432046174,-0.04059844161417105
844,844,1647,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.68,4.52,4.72,4.39,2733.69,customer_support,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
845,845,1323,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.74,4.21,4.36,4.39,4355.72,graphic_design,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
846,846,2387,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.98,4.61,4.66,4.77,4200.94,web_development,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
847,847,1077,trabajo limpio bien documentado y con buena atencion al cliente la experiencia general fue registrada por el cliente,4.89,4.66,4.78,4.21,816.01,graphic_design,0,Trabajo / Buena,0.44600969064337526,-0.25976874055438764
848,848,1633,resultado funcional con algunos detalles pendientes al inicio se evaluo tiempo calidad y comunicacion,4.05,3.63,4.25,3.12,3746.14,customer_support,2,Calidad / Proyecto,0.21267730127759066,-0.053526171195825235
849,849,2134,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.64,4.82,4.72,4.43,4246.98,graphic_design,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
850,850,2110,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.52,4.89,4.83,4.88,4269.65,graphic_design,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
851,851,1207,el resultado no cumplio completamente con la calidad esperada el proyecto fue realizado en modalidad remota,3.07,2.38,2.85,2.67,2525.89,customer_support,2,Calidad / Proyecto,0.18229374487399,-0.021868874012734123
852,852,1190,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.57,4.9,4.56,4.56,579.81,digital_marketing,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
853,853,1289,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.67,4.89,4.93,4.5,4420.42,machine_learning,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
854,854,2248,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,4.16,4.2,3.84,3.49,1244.15,digital_marketing,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
855,855,2099,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.66,4.25,4.3,4.33,1102.12,graphic_design,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
856,856,1751,muy buen servicio recomendado para proyectos futuros el proyecto fue realizado en modalidad remota,4.61,4.7,4.58,4.72,2113.28,digital_marketing,1,Alcance / Revision,0.3169425230792446,-0.02421572013193888
857,857,1538,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.87,4.6,4.38,4.93,2116.16,machine_learning,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
